Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,07:30,10h 00m,INR 899,12 Seats available,"3.0
60",https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari
Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,02:30,05h 05m,INR 435,9 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Mahuli Travels,A/C Seater / Sleeper (2+1),20:50,03:00,06h 10m,INR 500,44 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
VIJAY RATH,A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,INR 500,5 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,03:35,07h 00m,463,7 Seats available,3.5,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,03:05,07h 40m,463,9 Seats available,3.5,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,02:00,05h 00m,INR 600,4 Seats available,2.3,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,04:00,08h 00m,INR 370,62 Seats available,1.6,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,05:00,08h 00m,INR 420,24 Seats available,1.6,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,630,42 Seats available,3.8,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,02:40,06h 10m,INR 600,44 Seats available,3.2,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,508,38 Seats available,3.0,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Raj Rath,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,INR 500,10 Seats available,2.4,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,03:30,07h 30m,INR 449,9 Seats available,2.2,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,04:30,08h 00m,INR 470,23 Seats available, ,https://www.redbus.in/bus-tickets/patna-to-simrahi-bazar-bihar,Patna (Bihar) to Simrahi Bazar (Bihar)
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:27,03:45,07h 18m,1526,1 Seat available,3.8,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Rajdhani bus service,A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,720,8 Seats available,3.9,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Pappu Travels (yvts),A/C Seater/Sleeper (2+1),21:30,04:30,07h 00m,INR 800,6 Seats available,3.0,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,03:30,07h 00m,540,2 Seats available,2.3,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Tejas Maa Bhawani,Non AC Seater (2+2),21:30,03:50,06h 20m,INR 2000,41 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Tejas Maa Bhawani,AC Sleeper (2+1),21:30,04:30,07h 00m,INR 2500,2 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Sri Krishna Rath,A/C Sleeper (2+2),21:15,04:15,07h 00m,INR 800,49 Seats available, ,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Sri Krishna Rath,A/C Seater/Sleeper (2+1),20:20,06:30,10h 10m,INR 1750,13 Seats available, ,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
Sri Krishna Rath,A/C Semi Sleeper / Sleeper (2+2),21:30,04:30,07h 00m,INR 700,65 Seats available, ,https://www.redbus.in/bus-tickets/patna-to-ramgarh-jharkhand,Patna (Bihar) to Ramgarh (Jharkhand)
